time,latitude,longitude,depth,mag,place
2023-05-27T16:46:16.224Z,78.479,7.4581,10.0,4.9,Svalbard region
2023-05-27T16:08:53.209Z,-57.9046,-25.4935,35.0,4.4,South Sandwich Islands region
2023-05-27T15:49:30.171Z,38.2762,21.7675,10.0,4.3,"2 km SW of Río, Greece"
2023-05-27T15:21:47.273Z,-57.9373,-25.6017,46.245,5.5,South Sandwich Islands region
2023-05-27T14:24:07.370Z,78.5131,7.6742,10.0,4.3,"182 km W of Longyearbyen, Svalbard and Jan Mayen"
2023-05-27T13:52:12.351Z,30.0021,129.912,10.0,4.8,"57 km WSW of Kurio, Japan"
2023-05-27T13:49:44.488Z,35.6226,140.8207,44.103,4.4,"near the east coast of Honshu, Japan"
2023-05-27T13:25:30.900Z,-5.8298,149.0998,107.212,4.4,"64 km NW of Kandrian, Papua New Guinea"
2023-05-27T13:19:30.172Z,45.4738,150.8604,48.869,4.2,"235 km E of Kuril’sk, Russia"
2023-05-27T12:45:57.168Z,-20.3615,-178.5658,602.302,4.2,Fiji region
2023-05-27T11:49:47.752Z,-8.6666,159.1155,119.63,4.1,"77 km SW of Buala, Solomon Islands"
2023-05-27T10:18:38.946Z,-21.3135,-173.7002,10.0,4.4,"130 km E of ‘Ohonua, Tonga"
2023-05-27T09:40:04.448Z,-20.5215,-177.9011,525.366,4.1,"279 km WNW of Houma, Tonga"
2023-05-27T07:45:15.444Z,-24.0318,-67.006,212.128,4.0,"72 km WNW of San Antonio de los Cobres, Argentina"
2023-05-27T06:48:11.754Z,54.3578,163.8456,10.0,4.0,"225 km SSE of Ust’-Kamchatsk Staryy, Russia"
2023-05-27T06:01:11.791Z,9.2536,-75.3378,40.747,4.5,"8 km SW of Corozal, Colombia"
2023-05-27T06:00:16.406Z,-8.8093,113.0212,91.868,4.2,"69 km SSW of Kencong, Indonesia"
2023-05-27T05:52:47.630Z,8.4405,126.5877,80.794,4.5,"28 km ENE of Hinatuan, Philippines"
2023-05-27T05:06:39.004Z,-24.1833,179.6894,538.034,4.2,south of the Fiji Islands
2023-05-27T04:14:54.039Z,-50.033,115.6808,10.0,4.4,western Indian-Antarctic Ridge
2023-05-27T03:45:35.170Z,-8.27,119.7649,175.744,4.3,"28 km NNW of Labuan Bajo, Indonesia"
2023-05-27T03:27:51.559Z,-0.7027,-60.2934,10.0,4.6,"230 km NNW of Rio Preto da Eva, Brazil"
2023-05-27T03:02:12.822Z,-5.9257,154.6906,168.372,4.3,"97 km WNW of Panguna, Papua New Guinea"
2023-05-27T02:34:53.745Z,-23.2824,170.6377,10.0,4.8,southeast of the Loyalty Islands
2023-05-27T00:56:36.536Z,5.7849,-79.7163,10.0,4.4,"184 km SSE of Cambutal, Panama"
2023-05-27T00:11:00.804Z,-18.4836,-175.1849,222.0,6.0,Tonga
2023-05-26T23:52:27.652Z,14.9582,145.5897,155.791,4.2,"3 km WSW of San Jose Village, Northern Mariana Islands"
2023-05-26T22:29:53.726Z,-38.6844,-91.6297,10.0,4.4,West Chile Rise
2023-05-26T22:18:25.271Z,-39.0059,-91.372,10.0,6.0,West Chile Rise
2023-05-26T21:34:01.380Z,-5.0782,131.2423,61.254,4.5,"178 km WNW of Tual, Indonesia"
2023-05-26T21:33:47.334Z,-43.1776,39.1764,10.0,5.0,Prince Edward Islands region
2023-05-26T21:02:15.557Z,-15.1992,-173.2468,18.193,4.3,"102 km NE of Hihifo, Tonga"
2023-05-26T16:25:21.916Z,12.1365,144.0073,10.0,4.5,"144 km SSW of Merizo Village, Guam"
2023-05-26T15:58:04.556Z,-23.4153,171.4259,10.0,4.3,southeast of the Loyalty Islands
2023-05-26T15:07:38.609Z,-3.5598,128.9459,10.0,4.4,"24 km S of Amahai, Indonesia"
2023-05-26T14:24:57.770Z,46.2515,152.851,10.0,4.5,Kuril Islands
2023-05-26T14:05:25.407Z,-29.9862,75.5943,10.0,4.3,Mid-Indian Ridge
2023-05-26T13:42:32.428Z,-18.7307,-66.9167,256.602,4.9,"Oruro-Potosi border region, Bolivia"
2023-05-26T13:13:07.719Z,-15.0522,-173.4392,10.0,4.3,"106 km NNE of Hihifo, Tonga"
2023-05-26T12:01:50.681Z,35.5823,140.7136,30.409,4.6,"15 km SSE of Asahi, Japan"
2023-05-26T11:42:15.143Z,-23.1274,170.7024,10.0,4.7,southeast of the Loyalty Islands
2023-05-26T11:26:25.000Z,40.2266667,-121.1478333,6.71,4.13,"2km NNE of Prattville, CA"
2023-05-26T11:07:39.640Z,35.5159,140.606,40.543,4.2,"18 km SE of Yokoshiba, Japan"
2023-05-26T10:03:24.100Z,35.5294,140.5281,42.0,6.1,"12 km SE of Narutō, Japan"
2023-05-26T09:37:35.158Z,2.1229,96.1383,21.852,4.4,"47 km SW of Sinabang, Indonesia"
2023-05-26T09:15:41.052Z,-8.9432,159.1421,134.687,4.2,"101 km SSW of Buala, Solomon Islands"
2023-05-26T08:08:01.299Z,39.8451,75.0521,49.604,4.4,"90 km WNW of Kashgar, China"
2023-05-26T06:15:52.309Z,-32.1116,-179.623,124.074,4.2,south of the Kermadec Islands
2023-05-26T02:34:46.297Z,37.8644,73.3477,13.887,4.3,Afghanistan-Tajikistan border region
2023-05-26T02:17:59.513Z,61.7042,-150.8255,56.6,4.2,"24 km NW of Susitna, Alaska"
2023-05-26T02:08:02.445Z,-6.1715,149.9685,68.482,5.2,"46 km E of Kandrian, Papua New Guinea"
2023-05-26T01:46:01.686Z,25.7118,126.1657,10.0,4.4,"132 km NE of Hirara, Japan"
2023-05-26T01:16:38.471Z,-26.9947,-178.5944,333.944,4.2,south of the Fiji Islands
2023-05-25T23:55:21.879Z,-49.2025,120.4282,10.0,4.6,western Indian-Antarctic Ridge
2023-05-25T22:37:56.280Z,1.2905,97.0344,25.721,4.7,"64 km W of Gunungsitoli, Indonesia"
2023-05-25T22:04:16.996Z,80.4957,-2.5992,10.0,4.1,north of Svalbard
2023-05-25T22:00:16.970Z,47.5176,152.4478,113.467,4.1,Kuril Islands
2023-05-25T21:26:08.768Z,-23.8899,171.8416,10.0,4.5,southeast of the Loyalty Islands
2023-05-25T20:53:53.702Z,32.627,141.8022,10.0,4.4,"Izu Islands, Japan region"
2023-05-25T20:20:11.411Z,-17.6963,-69.8612,126.637,4.4,"13 km NE of Palca, Peru"
2023-05-25T19:10:06.684Z,-6.8842,127.8927,278.59,4.4,"206 km NNE of Lospalos, Timor Leste"
2023-05-25T19:02:44.791Z,44.2405,38.9686,10.0,4.1,"7 km ENE of Ol’ginka, Russia"
2023-05-25T16:38:01.777Z,12.2831,141.8326,136.779,4.5,Mariana Islands region
2023-05-25T16:34:04.321Z,-59.5954,-26.3697,111.864,5.0,South Sandwich Islands region
2023-05-25T16:11:38.815Z,-49.5605,116.1666,10.0,4.5,western Indian-Antarctic Ridge
2023-05-25T15:26:23.298Z,12.1835,123.8377,10.0,4.7,"2 km SSW of Balucawi, Philippines"
2023-05-25T15:03:36.060Z,-24.6568,179.6526,495.862,4.5,south of the Fiji Islands
2023-05-25T15:02:06.431Z,38.0916,38.5909,10.0,4.0,"6 km NNW of Sincik, Turkey"
2023-05-25T13:48:28.871Z,21.1001,122.0167,10.0,5.1,"72 km N of Basco, Philippines"
2023-05-25T12:59:14.360Z,-22.6873,171.1337,10.0,4.7,southeast of the Loyalty Islands
2023-05-25T12:21:06.765Z,-7.9128,123.1573,10.0,4.7,"130 km NE of Maumere, Indonesia"
2023-05-25T12:02:09.226Z,-22.4319,170.8806,48.258,4.0,southeast of the Loyalty Islands
2023-05-25T11:36:14.498Z,7.863,-80.8766,10.0,4.4,"5 km WNW of Cerro Largo, Panama"
2023-05-25T10:39:37.398Z,-23.2483,170.774,10.0,5.5,southeast of the Loyalty Islands
2023-05-25T10:24:34.290Z,8.9929,126.1108,86.992,4.5,"Mindanao, Philippines"
2023-05-25T09:02:00.822Z,8.8748,-77.1716,10.0,4.5,"35 km NE of Puerto Obaldía, Panama"
2023-05-25T08:47:19.531Z,8.7742,-77.1783,10.0,4.5,Panama-Colombia border region
2023-05-25T07:56:58.212Z,-49.7106,116.6111,10.0,4.2,western Indian-Antarctic Ridge
2023-05-25T07:35:13.141Z,8.9039,-77.1261,10.0,4.5,"41 km NE of Puerto Obaldía, Panama"
2023-05-25T07:21:31.352Z,35.6694,35.6427,10.0,4.1,"20 km NW of Latakia, Syria"
2023-05-25T06:48:30.578Z,8.9051,-77.1082,10.0,4.6,"43 km NE of Puerto Obaldía, Panama"
2023-05-25T04:57:57.779Z,28.3803,104.4859,21.809,4.4,"6 km SSW of Qingfu, China"
2023-05-25T04:32:04.714Z,-1.4868,119.4146,10.0,4.1,"81 km SW of Palu, Indonesia"
2023-05-25T04:17:09.630Z,-3.1887,130.7702,10.0,4.4,"Seram, Indonesia"
2023-05-25T04:10:48.968Z,-20.2779,168.9168,10.0,4.4,"90 km SSW of Isangel, Vanuatu"
2023-05-25T03:14:56.885Z,8.8411,-77.0924,10.0,5.0,"40 km ENE of Puerto Obaldía, Panama"
2023-05-25T03:05:32.956Z,8.9223,-77.0904,13.0,6.5,"45 km NE of Puerto Obaldía, Panama"
2023-05-25T02:56:48.774Z,-18.047,-179.1572,610.077,4.4,"161 km E of Levuka, Fiji"
2023-05-25T02:34:31.976Z,-28.8012,-178.5118,236.963,4.3,Kermadec Islands region
2023-05-25T02:23:56.099Z,-63.3448,174.2644,10.0,4.1,Balleny Islands region
2023-05-25T02:22:00.378Z,-19.6773,-69.2534,10.0,4.1,"44 km SSE of Camiña, Chile"
2023-05-25T02:02:39.998Z,-24.0069,-66.7255,203.482,4.1,"47 km WNW of San Antonio de los Cobres, Argentina"
2023-05-25T01:47:40.863Z,-16.3093,-174.4214,190.131,4.0,"77 km WSW of Hihifo, Tonga"
2023-05-25T01:39:37.204Z,-35.3897,-105.5202,10.0,4.6,southern East Pacific Rise
2023-05-25T00:59:38.354Z,-21.8753,-68.6068,133.74,4.0,"72 km NNE of Calama, Chile"
2023-05-25T00:43:10.329Z,34.8432,140.8268,50.753,4.3,"57 km SE of Shinmachi, Japan"
2023-05-25T00:35:11.938Z,10.9465,-62.5897,104.425,4.5,"49 km NNE of Yaguaraparo, Venezuela"
2023-05-25T00:15:31.584Z,42.1166,142.517,66.774,4.6,"22 km W of Urakawa, Japan"
2023-05-25T00:15:00.949Z,-22.8176,170.3086,10.0,4.4,"287 km ESE of Tadine, New Caledonia"
2023-05-25T00:08:27.420Z,1.1724,126.3169,10.0,4.6,"126 km WNW of Ternate, Indonesia"
2023-05-25T00:03:07.897Z,-24.2695,-67.1264,177.946,4.3,Chile-Argentina border region
2023-05-24T23:55:40.030Z,17.5514,122.281,10.0,4.5,"44 km ESE of Lapi, Philippines"
2023-05-24T23:36:58.707Z,-6.2687,146.6509,96.096,4.2,"63 km NW of Lae, Papua New Guinea"
2023-05-24T23:23:21.038Z,-45.846,96.1969,10.0,4.5,southeast Indian Ridge
2023-05-24T22:23:22.384Z,-23.3852,171.0566,10.0,4.9,southeast of the Loyalty Islands
2023-05-24T22:09:18.975Z,-23.0419,170.5728,10.0,4.4,southeast of the Loyalty Islands
2023-05-24T21:35:54.710Z,-4.7131,131.2799,58.527,4.2,"192 km WNW of Tual, Indonesia"
2023-05-24T19:57:24.621Z,-9.2785,114.9566,80.202,4.6,"58 km SSW of Jimbaran, Indonesia"
2023-05-24T18:43:26.653Z,7.1829,-82.7122,10.0,4.5,"95 km S of Burica, Panama"
2023-05-24T18:38:38.214Z,-13.4066,-74.5389,87.531,4.5,"22 km N of Vilcanchos, Peru"
2023-05-24T18:28:55.846Z,-38.3835,-75.3185,9.758,4.4,"169 km WSW of Lebu, Chile"
2023-05-24T17:21:07.684Z,18.3081,145.592,247.272,4.2,"Pagan region, Northern Mariana Islands"
2023-05-24T16:38:26.547Z,-7.6953,105.3229,18.68,4.1,"156 km SSW of Labuan, Indonesia"
2023-05-24T16:34:25.062Z,3.0484,126.7046,48.938,4.4,"205 km NW of Tobelo, Indonesia"
2023-05-24T15:49:34.402Z,-6.9484,129.5293,158.0,6.2,Banda Sea
2023-05-24T15:17:49.137Z,-31.8581,-66.6227,136.761,4.6,"78 km WNW of Candelaria, Argentina"
2023-05-24T14:45:50.538Z,5.5494,124.2203,10.0,4.1,"62 km SSW of Maitum, Philippines"
2023-05-24T14:24:38.422Z,-22.4828,-179.5487,565.954,4.2,south of the Fiji Islands
2023-05-24T13:33:34.368Z,30.6688,129.653,228.204,4.3,"80 km WNW of Nagata, Japan"
2023-05-24T13:31:21.664Z,-4.4811,143.2632,103.658,4.3,"57 km ESE of Ambunti, Papua New Guinea"
2023-05-24T13:15:07.458Z,-4.7194,153.1603,62.947,5.0,"107 km ESE of Kokopo, Papua New Guinea"
2023-05-24T12:54:53.686Z,-36.7199,-73.7256,18.033,4.1,"54 km W of Talcahuano, Chile"
2023-05-24T11:34:05.638Z,-22.996,170.2532,10.0,4.3,"285 km E of Vao, New Caledonia"
2023-05-24T10:33:19.580Z,-56.7484,-140.8124,10.0,5.5,Pacific-Antarctic Ridge
2023-05-24T09:38:48.493Z,-6.1035,128.3196,329.214,4.1,"266 km S of Ambon, Indonesia"
2023-05-24T08:55:57.380Z,6.0648,126.3325,98.339,4.5,"36 km SSE of Pondaguitan, Philippines"
2023-05-24T08:30:20.529Z,-17.9835,168.1825,35.0,4.4,"30 km SSW of Port-Vila, Vanuatu"
2023-05-24T08:14:53.572Z,5.5386,124.2323,12.294,4.3,"62 km SSW of Maitum, Philippines"
2023-05-24T07:18:18.437Z,-31.817,-178.9121,12.566,4.5,Kermadec Islands region
2023-05-24T04:28:45.520Z,-7.2599,129.7558,63.706,4.2,"Kepulauan Babar, Indonesia"
2023-05-24T04:19:06.665Z,-4.2256,152.796,73.263,4.1,"59 km ENE of Kokopo, Papua New Guinea"
2023-05-24T04:07:43.275Z,-0.7877,98.4891,20.522,4.4,"168 km SSE of Teluk Dalam, Indonesia"
2023-05-24T03:42:57.570Z,-19.8,-69.2837,109.76,4.2,"55 km ENE of Huara, Chile"
2023-05-24T03:18:06.626Z,36.3715,71.1661,141.49,4.0,"47 km SW of Ashkāsham, Afghanistan"
2023-05-24T03:14:28.665Z,-31.6553,-70.1567,113.664,4.2,"77 km E of Salamanca, Chile"
2023-05-24T03:13:41.111Z,-6.7355,129.6673,156.695,4.4,Banda Sea
2023-05-24T03:07:30.023Z,5.6282,124.1739,10.189,4.3,"57 km SW of Mabay, Philippines"
2023-05-24T02:01:03.708Z,37.5775,144.3597,10.0,4.3,"273 km ESE of Onagawa Chō, Japan"
2023-05-24T01:48:25.957Z,-40.9055,42.7229,10.0,4.8,Southwest Indian Ridge
2023-05-24T01:07:59.733Z,-10.1822,161.2848,69.37,4.5,"75 km WNW of Kirakira, Solomon Islands"
2023-05-24T00:44:07.040Z,5.6719,124.2704,17.872,5.2,"47 km SSW of Maitum, Philippines"
2023-05-23T23:48:16.403Z,-24.3797,-179.5539,456.024,4.8,south of the Fiji Islands
2023-05-23T23:18:20.037Z,-36.7862,-73.7152,18.835,4.4,"53 km W of Talcahuano, Chile"
2023-05-23T23:07:54.584Z,-58.1646,-26.0619,69.589,4.5,South Sandwich Islands region
2023-05-23T22:57:32.430Z,-36.793,-73.7335,16.542,4.3,"55 km W of Talcahuano, Chile"
2023-05-23T22:21:48.564Z,29.6551,81.2484,10.0,4.3,"52 km NE of Dipayal, Nepal"
2023-05-23T21:46:55.901Z,-16.0148,179.1306,10.158,4.5,"52 km NNW of Labasa, Fiji"
2023-05-23T21:12:04.565Z,-7.5939,119.2796,283.287,4.2,"112 km NNE of Sape, Indonesia"
2023-05-23T21:01:57.686Z,-29.5951,-71.6585,51.472,4.2,"50 km NW of Coquimbo, Chile"
2023-05-23T21:00:57.959Z,-5.8206,146.4823,75.617,4.1,"85 km NE of Kainantu, Papua New Guinea"
2023-05-23T20:55:35.893Z,-18.0671,-12.4291,10.0,4.5,southern Mid-Atlantic Ridge
2023-05-23T19:36:30.163Z,-5.5849,147.2275,170.427,4.4,"127 km NNW of Finschhafen, Papua New Guinea"
2023-05-23T19:22:41.976Z,66.4833,-17.6882,10.0,4.1,"51 km NNW of Norðurþing, Iceland"
2023-05-23T18:53:52.064Z,-23.1444,170.5937,10.0,4.5,southeast of the Loyalty Islands
2023-05-23T18:30:17.472Z,5.7023,124.2519,11.592,4.3,"45 km SSW of Mabay, Philippines"
2023-05-23T18:23:04.019Z,5.7164,124.5005,62.174,4.7,"33 km SW of Tambilil, Philippines"
2023-05-23T17:48:02.152Z,-23.1868,171.0165,10.0,4.6,southeast of the Loyalty Islands
2023-05-23T17:41:47.893Z,-7.9393,115.2242,9.578,4.5,"24 km NE of Singaraja, Indonesia"
2023-05-23T17:39:55.845Z,-2.9948,139.1775,42.145,4.5,"167 km WSW of Abepura, Indonesia"
2023-05-23T17:38:21.075Z,-6.448,148.9089,38.565,4.0,"75 km WSW of Kandrian, Papua New Guinea"
2023-05-23T17:13:12.567Z,-22.9482,170.8542,10.0,4.5,southeast of the Loyalty Islands
2023-05-23T17:11:56.060Z,5.8038,124.5777,72.525,4.5,"20 km SSW of Tambilil, Philippines"
2023-05-23T17:04:01.252Z,5.7587,124.5398,71.423,4.9,"26 km SSW of Tambilil, Philippines"
2023-05-23T16:18:40.498Z,-60.3231,-25.6999,10.0,4.6,South Sandwich Islands region
2023-05-23T15:31:44.889Z,2.9393,126.6079,49.382,4.3,"205 km NW of Tobelo, Indonesia"
2023-05-23T15:21:28.360Z,-22.5555,69.1955,10.0,4.4,Mid-Indian Ridge
2023-05-23T15:18:02.228Z,41.6005,82.3288,10.0,4.5,"51 km WSW of Kuqa, China"
2023-05-23T15:04:55.574Z,3.0781,126.7467,48.463,5.1,"204 km NW of Tobelo, Indonesia"
2023-05-23T14:42:55.482Z,41.7694,82.3866,10.0,4.7,"45 km W of Kuqa, China"
2023-05-23T13:41:24.920Z,-23.2448,170.1737,10.0,4.4,"281 km ESE of Vao, New Caledonia"
2023-05-23T13:06:42.138Z,-22.8319,170.3219,10.0,4.8,"289 km ESE of Tadine, New Caledonia"
2023-05-23T13:00:37.492Z,-3.8159,151.4158,10.0,5.0,"93 km WNW of Rabaul, Papua New Guinea"
2023-05-23T12:29:32.408Z,-36.7904,-73.6825,18.933,4.5,"51 km W of Talcahuano, Chile"
2023-05-23T12:18:23.268Z,-24.2491,179.9603,515.802,4.2,south of the Fiji Islands
2023-05-23T11:53:23.060Z,-10.1151,111.0585,10.0,4.5,"236 km SSW of Trenggalek, Indonesia"
2023-05-23T11:49:54.754Z,-23.1861,170.8247,13.162,4.9,southeast of the Loyalty Islands
2023-05-23T10:51:39.612Z,-20.1226,-176.2328,215.12,4.5,"151 km NW of Houma, Tonga"
2023-05-23T10:47:43.063Z,2.0291,96.3192,10.0,4.4,"50 km S of Sinabang, Indonesia"
2023-05-23T10:45:48.223Z,26.1332,124.7522,233.204,4.1,"157 km NNW of Hirara, Japan"
2023-05-23T10:20:33.561Z,-23.0726,170.5184,22.832,4.6,southeast of the Loyalty Islands
2023-05-23T10:20:32.934Z,-24.8253,-178.9466,397.529,4.3,south of the Fiji Islands
2023-05-23T09:43:59.501Z,-18.6224,-67.1094,249.135,4.4,"28 km WSW of Totoral, Bolivia"
2023-05-23T09:26:38.106Z,-22.7825,170.7932,10.0,5.0,southeast of the Loyalty Islands
2023-05-23T09:14:10.637Z,-31.9162,-177.8512,10.0,4.8,Kermadec Islands region
2023-05-23T09:10:42.410Z,-5.0407,153.136,35.0,4.3,"123 km SE of Kokopo, Papua New Guinea"
2023-05-23T09:00:07.621Z,23.9526,122.5806,27.224,4.2,Taiwan region
2023-05-23T08:15:56.293Z,0.4367,125.6462,56.665,4.4,"125 km SSE of Bitung, Indonesia"
2023-05-23T07:16:07.206Z,-22.9763,170.3299,10.0,4.3,"292 km E of Vao, New Caledonia"
2023-05-23T06:56:11.564Z,-23.0209,170.2154,10.0,4.3,southeast of the Loyalty Islands
2023-05-23T06:50:06.190Z,-22.8109,170.2711,10.0,4.3,"283 km ESE of Tadine, New Caledonia"
2023-05-23T06:41:58.609Z,-22.9954,170.3067,10.0,6.1,"290 km E of Vao, New Caledonia"
2023-05-23T06:29:49.160Z,-22.8355,170.6486,10.0,4.3,southeast of the Loyalty Islands
2023-05-23T06:23:26.575Z,41.6893,143.4504,42.574,4.1,"65 km SE of Honchō, Japan"
2023-05-23T06:22:12.806Z,-23.2419,170.634,23.981,5.1,southeast of the Loyalty Islands
2023-05-23T05:36:11.356Z,-23.3511,171.6031,10.0,4.5,southeast of the Loyalty Islands
2023-05-23T04:15:32.516Z,12.1205,143.08,35.0,4.4,"214 km SW of Merizo Village, Guam"
2023-05-23T03:45:38.528Z,36.5082,71.2008,102.101,4.2,"35 km WSW of Ashkāsham, Afghanistan"
2023-05-23T03:17:06.505Z,36.4414,22.1083,51.074,4.0,"41 km SSE of Koróni, Greece"
2023-05-23T03:13:04.123Z,-23.1008,170.3508,10.0,4.5,"296 km E of Vao, New Caledonia"
2023-05-23T03:09:45.869Z,14.2364,-94.0793,10.0,4.3,"166 km SW of La Esperanza (El Zapotal), Mexico"
2023-05-23T02:38:22.924Z,-24.102,-179.8028,511.039,4.4,south of the Fiji Islands
2023-05-23T02:19:53.889Z,-22.6588,170.3901,10.0,4.3,"286 km ESE of Tadine, New Caledonia"
2023-05-23T01:15:16.316Z,-34.2441,179.9713,10.0,4.1,south of the Kermadec Islands
2023-05-23T01:12:47.168Z,37.9429,36.3225,10.0,4.0,"17 km WSW of Göksun, Turkey"
2023-05-23T00:56:37.820Z,19.1982,-69.9485,30.271,4.4,"4 km WNW of Villa Riva, Dominican Republic"
2023-05-23T00:52:43.121Z,-22.9429,170.9962,10.0,4.9,southeast of the Loyalty Islands
2023-05-23T00:06:38.078Z,-7.7283,122.5715,254.814,4.4,"106 km NNE of Maumere, Indonesia"
2023-05-22T23:11:42.289Z,25.5257,123.935,165.426,4.2,"122 km NW of Tarama, Japan"
2023-05-22T22:59:57.166Z,-23.3465,170.5289,10.0,4.9,southeast of the Loyalty Islands
2023-05-22T22:54:13.259Z,-22.6736,169.8453,10.0,5.0,"238 km ESE of Tadine, New Caledonia"
2023-05-22T22:09:25.193Z,-22.8913,170.5605,10.0,4.4,southeast of the Loyalty Islands
2023-05-22T22:06:01.498Z,14.9998,120.2556,10.0,4.2,"5 km ESE of Santa Fe, Philippines"
2023-05-22T22:02:39.508Z,11.6249,125.6498,10.0,4.6,"20 km ENE of Lalawigan, Philippines"
2023-05-22T21:50:01.085Z,3.0902,126.6613,35.0,4.5,"212 km NW of Tobelo, Indonesia"
2023-05-22T21:45:56.090Z,-22.9658,170.4881,10.0,5.0,southeast of the Loyalty Islands
2023-05-22T21:34:59.221Z,-55.5109,-123.9536,10.0,4.7,southern East Pacific Rise
2023-05-22T20:25:14.768Z,11.546,141.5963,10.0,4.6,"229 km NNE of Fais, Micronesia"
2023-05-22T19:35:28.574Z,-20.8159,-177.9426,473.625,4.3,"277 km W of Houma, Tonga"
2023-05-22T19:27:45.414Z,-22.5768,171.118,10.0,4.5,southeast of the Loyalty Islands
2023-05-22T18:06:39.451Z,53.2156,153.3621,501.674,4.3,"286 km NW of Ozernovskiy, Russia"
2023-05-22T17:46:42.159Z,46.0988,21.3889,5.23,4.1,"2 km S of Fântânele, Romania"
2023-05-22T17:36:59.367Z,37.5455,47.612,10.0,4.5,"50 km E of Hashtrūd, Iran"
2023-05-22T17:14:14.864Z,4.3829,-76.2681,120.179,4.5,"10 km WNW of Bolívar, Colombia"
2023-05-22T16:59:00.425Z,-6.6291,129.3484,10.0,4.4,Banda Sea
2023-05-22T16:54:37.470Z,-56.1485,-26.948,44.636,4.3,South Sandwich Islands region
2023-05-22T16:42:58.241Z,37.8904,36.2608,10.0,4.3,"18 km SE of Saimbeyli, Turkey"
2023-05-22T16:06:58.948Z,37.9346,36.2708,5.385,4.4,"16 km ESE of Saimbeyli, Turkey"
2023-05-22T15:48:57.845Z,-3.2314,139.8157,30.273,4.5,"114 km SW of Abepura, Indonesia"
2023-05-22T15:25:27.193Z,-34.5932,-179.0425,10.0,4.5,south of the Kermadec Islands
2023-05-22T14:21:25.753Z,-18.3024,-177.778,616.159,4.4,Fiji region
2023-05-22T13:58:26.477Z,42.8308,144.4942,59.49,4.2,"18 km SSE of Kushiro, Japan"
2023-05-22T13:48:24.399Z,-9.4328,124.8101,26.707,4.2,"36 km E of Kefamenanu, Indonesia"
2023-05-22T13:36:12.759Z,-7.6524,158.1943,10.0,5.2,"157 km ENE of Gizo, Solomon Islands"
2023-05-22T13:30:38.655Z,-15.7375,-173.5636,38.748,5.0,"34 km NE of Hihifo, Tonga"
2023-05-22T13:28:36.896Z,52.4844,160.1092,43.483,4.4,"118 km ESE of Petropavlovsk-Kamchatsky, Russia"
2023-05-22T13:28:13.157Z,-17.6629,-178.6032,546.982,4.4,"224 km ENE of Levuka, Fiji"
2023-05-22T11:28:28.499Z,-30.5268,-178.1134,10.079,4.2,"Kermadec Islands, New Zealand"
2023-05-22T10:48:41.512Z,-22.6111,-179.2991,560.514,4.4,south of the Fiji Islands
2023-05-22T10:46:25.807Z,34.377,139.1655,6.421,4.9,"38 km SSE of Shimoda, Japan"
2023-05-22T10:21:28.159Z,-30.4585,59.9384,10.0,4.6,Southwest Indian Ridge
2023-05-22T09:03:01.940Z,-34.4255,-179.2846,35.151,4.4,south of the Kermadec Islands
2023-05-22T08:58:03.930Z,19.6816,-65.7376,12.0,4.12,"139 km N of Suárez, Puerto Rico"
2023-05-22T08:41:17.949Z,-10.4528,119.4553,23.201,4.3,"115 km SSE of Tambolaka, Indonesia"
2023-05-22T08:39:48.121Z,-22.3925,-68.497,123.365,4.5,"44 km E of Calama, Chile"
2023-05-22T08:27:15.205Z,3.1003,-84.246,10.0,4.4,off the coast of Central America
2023-05-22T07:58:38.933Z,-31.9981,-178.0907,10.0,4.4,Kermadec Islands region
2023-05-22T07:51:12.140Z,-17.1475,-64.1362,619.384,4.7,"42 km NW of Villa Yapacaní, Bolivia"
2023-05-22T07:42:40.250Z,34.4462,139.3058,10.0,5.1,"41 km SE of Shimoda, Japan"
2023-05-22T07:33:52.692Z,-17.6728,-178.7064,600.991,4.0,"214 km ENE of Levuka, Fiji"
2023-05-22T06:52:44.830Z,-23.7799,171.7145,16.611,5.4,southeast of the Loyalty Islands
2023-05-22T05:43:27.382Z,36.37,71.173,106.164,4.9,"47 km SW of Ashkāsham, Afghanistan"
2023-05-22T04:56:49.285Z,-29.8706,-177.4986,40.476,4.2,"Kermadec Islands, New Zealand"
2023-05-22T04:51:19.153Z,36.4601,31.1573,74.002,4.1,"39 km SSW of Side, Turkey"
2023-05-22T04:47:19.245Z,-21.2197,-68.7974,131.372,4.0,"56 km W of Ollagüe, Chile"
2023-05-22T04:45:20.438Z,-6.6092,129.2493,10.0,5.2,Banda Sea
2023-05-22T04:05:13.198Z,13.773,145.3685,112.299,4.0,"58 km ENE of Yigo Village, Guam"
2023-05-22T04:04:05.771Z,-23.2742,170.6807,10.0,4.5,southeast of the Loyalty Islands
2023-05-22T03:40:56.276Z,-22.949,170.2723,10.0,4.3,"286 km E of Vao, New Caledonia"
2023-05-22T03:11:53.672Z,51.8792,178.4235,100.923,4.4,"Rat Islands, Aleutian Islands, Alaska"
2023-05-22T03:05:19.260Z,19.6191,-65.7146,78.0,4.08,"132 km N of Suárez, Puerto Rico"
2023-05-22T03:00:54.709Z,3.1142,126.819,35.0,4.6,"202 km NW of Tobelo, Indonesia"
2023-05-22T02:45:35.828Z,26.8674,97.023,10.0,5.0,"76 km NNE of Sarupathar, India"
2023-05-22T01:58:06.473Z,-22.8301,170.9384,10.0,4.2,southeast of the Loyalty Islands
